,cuneus-lh,frontalpole-lh,fusiform-lh,inferiortemporal-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,transversetemporal-lh
cuneus-lh,0.3388364779874214,0.08176100628930817,0.07783018867924528,0.05345911949685535,0.12342767295597484,0.07940251572327044,0.06761006289308176,0.17767295597484276
frontalpole-lh,0.10304942166140904,0.4668769716088328,0.08622502628811778,0.06309148264984227,0.050473186119873815,0.09253417455310199,0.0904311251314406,0.0473186119873817
fusiform-lh,0.07232913072329131,0.05308560053085601,0.23822163238221633,0.09223623092236231,0.07697412076974121,0.18779031187790313,0.21366954213669542,0.06569343065693431
inferiortemporal-lh,0.05648854961832061,0.044274809160305344,0.10534351145038168,0.4183206106870229,0.05877862595419847,0.1435114503816794,0.13282442748091602,0.04045801526717557
isthmuscingulate-rh,0.12946783161239078,0.03494837172359015,0.08419380460683082,0.057188244638602066,0.3971405877680699,0.09213661636219221,0.07942811755361398,0.1254964257347101
lingual-lh,0.07262210796915167,0.05269922879177378,0.18251928020565553,0.11696658097686376,0.08226221079691516,0.2262210796915167,0.19922879177377892,0.06748071979434447
parahippocampal-lh,0.06190777005685408,0.05053695514845231,0.21036007580543273,0.11118130132659507,0.07075173720783323,0.20088439671509792,0.23941882501579279,0.054958938723941884
transversetemporal-lh,0.19429590017825313,0.03832442067736185,0.07575757575757576,0.040106951871657755,0.1354723707664884,0.07754010695187166,0.06506238859180036,0.37344028520499106
