,cuneus-lh,frontalpole-lh,fusiform-lh,inferiortemporal-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,transversetemporal-lh
cuneus-lh,0.38153310104529614,0.0627177700348432,0.04529616724738676,0.09059233449477352,0.13588850174216027,0.05749128919860627,0.047038327526132406,0.1794425087108014
frontalpole-lh,0.08982035928143713,0.49700598802395207,0.0718562874251497,0.1467065868263473,0.0,0.09880239520958084,0.09580838323353294,0.0
fusiform-lh,0.04411764705882353,0.029411764705882353,0.23529411764705882,0.08970588235294118,0.09264705882352942,0.21911764705882353,0.2235294117647059,0.0661764705882353
inferiortemporal-lh,0.09908256880733946,0.08256880733944955,0.11192660550458716,0.22752293577981653,0.11926605504587157,0.15229357798165138,0.13394495412844037,0.07339449541284404
isthmuscingulate-rh,0.168,0.0,0.114,0.126,0.22,0.128,0.108,0.136
lingual-lh,0.05075445816186557,0.03429355281207133,0.2030178326474623,0.11385459533607682,0.09602194787379972,0.22770919067215364,0.2139917695473251,0.06035665294924554
parahippocampal-lh,0.04415954415954416,0.03418803418803419,0.21937321937321938,0.10398860398860399,0.08547008547008547,0.22507122507122507,0.22934472934472935,0.0584045584045584
transversetemporal-lh,0.22391304347826088,0.002173913043478261,0.08043478260869565,0.0782608695652174,0.1391304347826087,0.0782608695652174,0.07173913043478261,0.32608695652173914
