,fusiform-rh,inferiorparietal-rh,insula-lh,isthmuscingulate-lh,isthmuscingulate-rh,lateraloccipital-rh,lateralorbitofrontal-lh,middletemporal-rh
fusiform-rh,0.12638888888888888,0.12430555555555556,0.12777777777777777,0.12291666666666666,0.12569444444444444,0.12430555555555556,0.12708333333333333,0.12152777777777778
inferiorparietal-rh,0.11631108052305575,0.12732278045423262,0.1259463179628355,0.1293874741913283,0.12663454920853406,0.1293874741913283,0.11975223675154852,0.12525808671713695
insula-lh,0.11776581426648722,0.12584118438761777,0.1271870794078062,0.1278600269179004,0.1278600269179004,0.12920592193808883,0.12113055181695828,0.12314939434724091
isthmuscingulate-lh,0.11501377410468319,0.12603305785123967,0.1246556473829201,0.1315426997245179,0.12534435261707988,0.13085399449035812,0.1184573002754821,0.128099173553719
isthmuscingulate-rh,0.11776718856364875,0.12525527569775358,0.12729748127978216,0.12661674608577264,0.13274336283185842,0.1279782164737917,0.12049012933968686,0.12185159972770593
lateraloccipital-rh,0.11564625850340136,0.12585034013605442,0.1251700680272109,0.13129251700680272,0.1251700680272109,0.13129251700680272,0.11904761904761904,0.12653061224489795
lateralorbitofrontal-lh,0.12321307011572498,0.12525527569775358,0.1279782164737917,0.12389380530973451,0.12525527569775358,0.12525527569775358,0.12661674608577264,0.12253233492171545
middletemporal-rh,0.11517241379310345,0.12551724137931033,0.12413793103448276,0.1310344827586207,0.12413793103448276,0.1310344827586207,0.11862068965517242,0.13034482758620689
