,frontalpole-rh,fusiform-lh,inferiorparietal-lh,lateralorbitofrontal-lh,lingual-lh,parahippocampal-lh,temporalpole-lh,transversetemporal-lh
frontalpole-rh,0.6826516220028209,0.0380818053596615,0.10296191819464035,0.0,0.03385049365303244,0.012693935119887164,0.0535966149506347,0.076163610719323
fusiform-lh,0.019975786924939468,0.21368038740920098,0.15677966101694915,0.1016949152542373,0.1834140435835351,0.18523002421307505,0.013922518159806295,0.12530266343825666
inferiorparietal-lh,0.05030181086519115,0.16163648558014757,0.26492287055667335,0.07176391683433937,0.13950368879946345,0.1341381623071764,0.04896042924211938,0.12877263581488935
lateralorbitofrontal-lh,0.0,0.14035087719298245,0.09229595728451563,0.30282227307398935,0.16170861937452327,0.16552250190694126,0.0,0.13729977116704806
lingual-lh,0.017180094786729858,0.18898104265402843,0.13507109004739337,0.11611374407582939,0.20734597156398105,0.19194312796208532,0.008886255924170616,0.13447867298578198
parahippocampal-lh,0.007807807807807808,0.196996996996997,0.13153153153153152,0.11951951951951952,0.1921921921921922,0.21921921921921922,0.007207207207207207,0.12552552552552554
temporalpole-lh,0.05071315372424723,0.02694136291600634,0.09667194928684628,0.0,0.014263074484944533,0.012678288431061807,0.7385103011093502,0.060221870047543584
transversetemporal-lh,0.03578528827037773,0.1411530815109344,0.13253810470510272,0.12259774685222001,0.1504307488402916,0.13850231941683233,0.0291583830351226,0.24983432736911862
