,bankssts-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
bankssts-rh,0.6446173800259404,0.03501945525291829,0.02594033722438392,0.04798962386511025,0.1543450064850843,0.040207522697795074,0.010376134889753566,0.041504539559014265
frontalpole-lh,0.02537182852143482,0.45231846019247596,0.19860017497812774,0.01837270341207349,0.08486439195100612,0.13298337707786526,0.07174103237095363,0.015748031496062992
frontalpole-rh,0.01674418604651163,0.22232558139534883,0.3665116279069767,0.0,0.05488372093023256,0.22697674418604652,0.09209302325581395,0.020465116279069766
isthmuscingulate-rh,0.05680317040951123,0.02509907529722589,0.001321003963011889,0.5627476882430648,0.1202113606340819,0.0726552179656539,0.13210039630118892,0.02906208718626156
parahippocampal-rh,0.09383145091225022,0.08774978279756733,0.05994787141615986,0.0790616854908775,0.46915725456125107,0.0894874022589053,0.09209383145091225,0.028670721112076455
rostralanteriorcingulate-lh,0.027624309392265192,0.13022888713496447,0.19889502762430938,0.037095501183898975,0.07971586424625099,0.36779794790844517,0.11286503551696922,0.04577742699289661
rostralanteriorcingulate-rh,0.0066555740432612314,0.07986688851913477,0.09068219633943428,0.08485856905158069,0.09234608985024959,0.14309484193011648,0.4700499168053245,0.0324459234608985
temporalpole-lh,0.03673938002296211,0.02525832376578645,0.027554535017221583,0.02066590126291619,0.030998851894374284,0.05970149253731343,0.04133180252583238,0.7577497129735936
