,bankssts-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
bankssts-rh,0.35096153846153844,0.08653846153846154,0.09615384615384616,0.09615384615384616,0.21634615384615385,0.10576923076923077,0.038461538461538464,0.009615384615384616
frontalpole-lh,0.032388663967611336,0.41700404858299595,0.2591093117408907,0.0,0.05060728744939271,0.18421052631578946,0.05060728744939271,0.006072874493927126
frontalpole-rh,0.029459901800327332,0.22749590834697217,0.2978723404255319,0.0,0.09001636661211129,0.23076923076923078,0.088379705400982,0.03600654664484452
isthmuscingulate-rh,0.08053691275167785,0.0,0.003355704697986577,0.436241610738255,0.12751677852348994,0.09731543624161074,0.2550335570469799,0.0
parahippocampal-rh,0.09302325581395349,0.0613107822410148,0.13530655391120508,0.06765327695560254,0.2917547568710359,0.17970401691331925,0.12896405919661733,0.042283298097251586
rostralanteriorcingulate-lh,0.03508771929824561,0.15204678362573099,0.22076023391812866,0.033625730994152045,0.11695906432748537,0.29239766081871343,0.11842105263157894,0.03070175438596491
rostralanteriorcingulate-rh,0.0111731843575419,0.0521415270018622,0.10986964618249534,0.14152700186219738,0.11731843575418995,0.1713221601489758,0.3426443202979516,0.054003724394785846
temporalpole-lh,0.0,0.04032258064516129,0.1935483870967742,0.0,0.12903225806451613,0.18548387096774194,0.23387096774193547,0.21774193548387097
