,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,caudalmiddlefrontal-rh,frontalpole-rh,insula-rh,paracentral-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.12651370299553855,0.12619502868068833,0.12619502868068833,0.11982154238368388,0.1258763543658381,0.1268323773103888,0.12460165710643722,0.12396430847673677
caudalanteriorcingulate-rh,0.1267515923566879,0.12643312101910828,0.12643312101910828,0.11942675159235669,0.12547770700636943,0.12643312101910828,0.12484076433121019,0.12420382165605096
caudalmiddlefrontal-rh,0.1267515923566879,0.12643312101910828,0.12643312101910828,0.11942675159235669,0.12547770700636943,0.12643312101910828,0.12484076433121019,0.12420382165605096
frontalpole-rh,0.125,0.12466397849462366,0.12466397849462366,0.12936827956989247,0.1256720430107527,0.12533602150537634,0.12298387096774194,0.12231182795698925
insula-rh,0.12608555805725313,0.12576391122547442,0.12576391122547442,0.12158250241235123,0.12672885172081055,0.12640720488903184,0.1241556770665809,0.12351238340302348
paracentral-rh,0.12627877237851662,0.12595907928388747,0.12595907928388747,0.12052429667519182,0.1265984654731458,0.1265984654731458,0.12436061381074169,0.12372122762148338
rostralanteriorcingulate-lh,0.12595663265306123,0.12627551020408162,0.12627551020408162,0.11798469387755102,0.12436224489795919,0.12531887755102042,0.12723214285714285,0.12659438775510204
rostralanteriorcingulate-rh,0.12563938618925832,0.12595907928388747,0.12595907928388747,0.11764705882352941,0.12404092071611253,0.125,0.1278772378516624,0.1278772378516624
