,frontalpole-rh,insula-lh,insula-rh,isthmuscingulate-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.374076179647527,0.10631040363843093,0.04548038658328596,0.0,0.13530415008527572,0.04604889141557703,0.106878908470722,0.18590108015918136
insula-lh,0.14945226917057902,0.5923317683881064,0.0,0.07668231611893583,0.08607198748043818,0.013302034428794992,0.010954616588419406,0.07120500782472614
insula-rh,0.07163053722902922,0.0,0.5579641847313855,0.0,0.09330819981149858,0.2224316682375118,0.024505183788878417,0.030160226201696512
isthmuscingulate-rh,0.0,0.16040955631399317,0.0,0.810580204778157,0.0,0.02901023890784983,0.0,0.0
medialorbitofrontal-rh,0.19611021069692058,0.09238249594813615,0.08508914100486224,0.0,0.47163695299837927,0.04943273905996758,0.019448946515397084,0.08589951377633712
parahippocampal-rh,0.09575757575757576,0.020606060606060607,0.2884848484848485,0.020606060606060607,0.07151515151515152,0.4290909090909091,0.03151515151515152,0.04242424242424243
rostralanteriorcingulate-lh,0.17046490428441202,0.010938924339106655,0.023701002734731084,0.0,0.020054694621695533,0.023701002734731084,0.479489516864175,0.2716499544211486
rostralanteriorcingulate-rh,0.21358589157413455,0.05551926845199216,0.022207707380796866,0.0,0.06923579359895493,0.024167210973220117,0.19725669497060744,0.41802743305029394
