,frontalpole-rh,insula-lh,insula-rh,isthmuscingulate-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.23684210526315788,0.0,0.18660287081339713,0.0,0.18899521531100477,0.1937799043062201,0.06220095693779904,0.13157894736842105
insula-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
insula-rh,0.11062590975254731,0.0,0.5036390101892285,0.0,0.11935953420669577,0.1819505094614265,0.03784570596797671,0.046579330422125184
isthmuscingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
medialorbitofrontal-rh,0.13682432432432431,0.0,0.14527027027027026,0.0,0.3952702702702703,0.10304054054054054,0.04054054054054054,0.17905405405405406
parahippocampal-rh,0.17400881057268722,0.0,0.2775330396475771,0.0,0.1299559471365639,0.2841409691629956,0.05726872246696035,0.07709251101321586
rostralanteriorcingulate-lh,0.208,0.0,0.208,0.0,0.176,0.208,0.2,0.0
rostralanteriorcingulate-rh,0.168141592920354,0.0,0.10029498525073746,0.0,0.31268436578171094,0.10914454277286136,0.0,0.30973451327433627
