,caudalanteriorcingulate-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.5036166365280289,0.07775768535262206,0.07775768535262206,0.10940325497287523,0.05515370705244123,0.05063291139240506,0.06690777576853527,0.05877034358047016
frontalpole-rh,0.07557117750439367,0.37346221441124783,0.2126537785588752,0.0,0.0,0.1616871704745167,0.09929701230228472,0.0773286467486819
insula-rh,0.07251264755480608,0.20236087689713322,0.44097807757166946,0.0,0.026981450252951095,0.17537942664418213,0.03035413153456998,0.05143338954468803
isthmuscingulate-rh,0.12632696390658174,0.0,0.0,0.505307855626327,0.11252653927813164,0.058386411889596604,0.12208067940552017,0.07537154989384288
lateralorbitofrontal-lh,0.05086206896551724,0.0,0.027586206896551724,0.09137931034482759,0.6,0.0,0.15086206896551724,0.07931034482758621
parahippocampal-rh,0.05004389815627744,0.16330114135206322,0.1861281826163301,0.04477611940298507,0.0,0.44688323090430204,0.0553116769095698,0.053555750658472345
rostralanteriorcingulate-lh,0.06642728904847396,0.10143626570915619,0.03411131059245961,0.10323159784560143,0.1570915619389587,0.05834829443447038,0.33662477558348297,0.14272890484739678
rostralanteriorcingulate-rh,0.06855277475516866,0.0957562568008705,0.06637649619151251,0.07725788900979326,0.10119695321001088,0.06637649619151251,0.1708378672470076,0.35364526659412404
