,bankssts-lh,caudalanteriorcingulate-lh,caudalmiddlefrontal-rh,lateraloccipital-lh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
bankssts-lh,0.24013921113689096,0.0771461716937355,0.0,0.1919953596287703,0.191415313225058,0.08584686774941995,0.0777262180974478,0.1357308584686775
caudalanteriorcingulate-lh,0.038764208685514424,0.1961527251530166,0.15563975517341883,0.038764208685514424,0.038764208685514424,0.1853686971728359,0.1897406004080443,0.15680559603614105
caudalmiddlefrontal-rh,0.0,0.19549150036954915,0.2368810051736881,0.0,0.0,0.2065779748706578,0.2017738359201774,0.15927568366592756
lateraloccipital-lh,0.19796650717703348,0.07954545454545454,0.0,0.20933014354066987,0.2069377990430622,0.08791866028708134,0.07954545454545454,0.13875598086124402
pericalcarine-lh,0.19523809523809524,0.07916666666666666,0.0,0.20357142857142857,0.20833333333333334,0.09047619047619047,0.08214285714285714,0.14107142857142857
rostralanteriorcingulate-lh,0.039359391965255154,0.17263843648208468,0.15390879478827363,0.039359391965255154,0.04071661237785016,0.2000542888165038,0.18865363735070576,0.16530944625407165
rostralanteriorcingulate-rh,0.0368921185019564,0.18222470653996647,0.15483510340972612,0.03661263275572946,0.03801006148686417,0.1936836221352711,0.1970374510899944,0.16070430408049188
temporalpole-rh,0.06363382640245605,0.15126988557075077,0.12196483393804075,0.06391292213229137,0.06558749651130338,0.17164387384873012,0.1615964275746581,0.20039073402176946
