,entorhinal-lh,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
entorhinal-lh,0.7567567567567568,0.0,0.0,0.0,0.0,0.0,0.24324324324324326,0.0
frontalpole-lh,0.0,0.36712328767123287,0.27671232876712326,0.010958904109589041,0.14246575342465753,0.1643835616438356,0.0,0.038356164383561646
frontalpole-rh,0.0,0.157514450867052,0.2904624277456647,0.07947976878612717,0.1329479768786127,0.22109826589595374,0.04046242774566474,0.07803468208092486
insula-rh,0.0,0.011342155009451797,0.11531190926275993,0.499054820415879,0.017013232514177693,0.15879017013232513,0.10964083175803403,0.0888468809073724
medialorbitofrontal-lh,0.0,0.11498973305954825,0.1971252566735113,0.01642710472279261,0.24229979466119098,0.21971252566735114,0.07802874743326489,0.13141683778234087
medialorbitofrontal-rh,0.0,0.09167842031029619,0.22708039492242596,0.1156558533145275,0.14527503526093088,0.27080394922425954,0.056417489421720736,0.0930888575458392
rostralanteriorcingulate-lh,0.04215851602023609,0.0,0.05396290050590219,0.09274873524451939,0.07082630691399663,0.07419898819561552,0.44013490725126475,0.22596964586846544
rostralanteriorcingulate-rh,0.0,0.03290676416819013,0.10603290676416818,0.07861060329067641,0.12431444241316271,0.12797074954296161,0.2413162705667276,0.28884826325411334
