,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,isthmuscingulate-lh,lingual-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
caudalanteriorcingulate-lh,0.7859778597785978,0.04428044280442804,0.025830258302583026,0.03690036900369004,0.03690036900369004,0.014760147601476014,0.055350553505535055,0.0
frontalpole-lh,0.022172949002217297,0.6674057649667405,0.24611973392461198,0.0066518847006651885,0.0,0.057649667405764965,0.0,0.0
frontalpole-rh,0.030303030303030304,0.25895316804407714,0.6446280991735537,0.0,0.0,0.049586776859504134,0.01652892561983471,0.0
isthmuscingulate-lh,0.03409090909090909,0.0022727272727272726,0.0,0.7886363636363637,0.10227272727272728,0.0,0.00909090909090909,0.06363636363636363
lingual-lh,0.032,0.0,0.0,0.15466666666666667,0.7946666666666666,0.0026666666666666666,0.005333333333333333,0.010666666666666666
rostralanteriorcingulate-rh,0.0136986301369863,0.11986301369863013,0.0684931506849315,0.0,0.0,0.6986301369863014,0.08561643835616438,0.0136986301369863
temporalpole-lh,0.08035714285714286,0.0,0.008928571428571428,0.017857142857142856,0.0,0.11160714285714286,0.78125,0.0
temporalpole-rh,0.0,0.0,0.0,0.06984126984126984,0.009523809523809525,0.01904761904761905,0.0,0.9015873015873016
