,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,isthmuscingulate-lh,lingual-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
caudalanteriorcingulate-lh,0.6470588235294118,0.0,0.0,0.0,0.0,0.15441176470588236,0.05514705882352941,0.14338235294117646
frontalpole-lh,0.0035714285714285713,0.7107142857142857,0.1,0.0,0.007142857142857143,0.04642857142857143,0.13214285714285715,0.0
frontalpole-rh,0.0,0.08838383838383838,0.6792929292929293,0.0,0.0,0.17424242424242425,0.05808080808080808,0.0
isthmuscingulate-lh,0.0,0.0,0.0,0.8767908309455588,0.12320916905444126,0.0,0.0,0.0
lingual-lh,0.0,0.0,0.0,0.23255813953488372,0.7054263565891473,0.0,0.06201550387596899,0.0
rostralanteriorcingulate-lh,0.11961722488038277,0.0215311004784689,0.1339712918660287,0.0,0.0,0.5598086124401914,0.0645933014354067,0.10047846889952153
rostralanteriorcingulate-rh,0.054945054945054944,0.0521978021978022,0.054945054945054944,0.0,0.03021978021978022,0.07967032967032966,0.6895604395604396,0.038461538461538464
temporalpole-lh,0.16030534351145037,0.0,0.0,0.0,0.0,0.16412213740458015,0.03816793893129771,0.6374045801526718
