,bankssts-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,lingual-lh,parahippocampal-lh,temporalpole-lh
bankssts-lh,0.39227642276422764,0.0,0.0020325203252032522,0.10975609756097561,0.17886178861788618,0.18089430894308944,0.13617886178861788,0.0
frontalpole-lh,0.0,0.9442379182156134,0.055762081784386616,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.008021390374331552,0.0748663101604278,0.8475935828877005,0.045454545454545456,0.0,0.0106951871657754,0.013368983957219251,0.0
fusiform-lh,0.11735537190082644,0.0,0.019834710743801654,0.3305785123966942,0.18016528925619835,0.13388429752066117,0.21818181818181817,0.0
inferiortemporal-lh,0.14634146341463414,0.0,0.0,0.16898954703832753,0.3902439024390244,0.11846689895470383,0.1759581881533101,0.0
lingual-lh,0.17613636363636365,0.0,0.0,0.10416666666666667,0.11742424242424243,0.3958333333333333,0.20643939393939395,0.0
parahippocampal-lh,0.12416107382550336,0.0,0.0016778523489932886,0.18288590604026847,0.1644295302013423,0.2214765100671141,0.3053691275167785,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
