,bankssts-lh,entorhinal-lh,inferiortemporal-lh,lingual-lh,middletemporal-lh,parahippocampal-lh,temporalpole-lh,transversetemporal-lh
bankssts-lh,0.43716814159292033,0.023008849557522124,0.09734513274336283,0.07610619469026549,0.1079646017699115,0.10088495575221239,0.0,0.15752212389380532
entorhinal-lh,0.04611650485436893,0.6650485436893204,0.043689320388349516,0.019417475728155338,0.043689320388349516,0.0412621359223301,0.06796116504854369,0.07281553398058252
inferiortemporal-lh,0.08571428571428572,0.03968253968253968,0.30793650793650795,0.11428571428571428,0.13333333333333333,0.2015873015873016,0.0380952380952381,0.07936507936507936
lingual-lh,0.05806451612903226,0.008602150537634409,0.1053763440860215,0.4150537634408602,0.1827956989247312,0.16774193548387098,0.0,0.06236559139784946
middletemporal-lh,0.06329113924050633,0.03616636528028933,0.15009041591320071,0.1717902350813743,0.3508137432188065,0.13924050632911392,0.0108499095840868,0.07775768535262206
parahippocampal-lh,0.08492201039861352,0.025996533795493933,0.17504332755632582,0.19064124783362218,0.12998266897746968,0.29636048526863085,0.0,0.09705372616984402
temporalpole-lh,0.0,0.10067114093959731,0.1174496644295302,0.0,0.003355704697986577,0.0,0.7583892617449665,0.020134228187919462
transversetemporal-lh,0.15780141843971632,0.04609929078014184,0.10106382978723404,0.08333333333333333,0.11347517730496454,0.10815602836879433,0.0070921985815602835,0.3829787234042553
