,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.17475192943770673,0.14718853362734288,0.1113561190738699,0.07772877618522601,0.06670341786108049,0.1278941565600882,0.1615214994487321,0.1328555678059537
frontalpole-rh,0.15139664804469274,0.20837988826815643,0.10502793296089385,0.050837988826815644,0.06256983240223464,0.10167597765363129,0.2016759776536313,0.11843575418994413
insula-lh,0.08443496801705756,0.079317697228145,0.19658848614072494,0.11982942430703625,0.11513859275053305,0.129637526652452,0.1300639658848614,0.14498933901918976
insula-rh,0.07995365005793743,0.05098493626882966,0.1633835457705678,0.16222479721900349,0.12224797219003476,0.13151796060254925,0.12862108922363846,0.16106604866743918
parahippocampal-lh,0.07247259439707673,0.06699147381242387,0.16443361753958588,0.1285018270401949,0.1638246041412911,0.11693057247259439,0.13885505481120586,0.14799025578562727
parahippocampal-rh,0.11030478955007257,0.08611514271891631,0.1490082244799226,0.11030478955007257,0.0938558297048863,0.16158684083212385,0.1340106434446057,0.1548137397194001
rostralanteriorcingulate-lh,0.11518937914877002,0.14017961733697773,0.11987504880905896,0.08785630613041781,0.08980866848887153,0.10894181960171807,0.20304568527918782,0.13510347520499805
rostralanteriorcingulate-rh,0.10046237915090374,0.08743169398907104,0.14459857082807903,0.11727616645649433,0.10298444724674233,0.1353509878100042,0.1437578814627995,0.16813787305590586
