,frontalpole-lh,frontalpole-rh,insula-lh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.17559153175591533,0.13968451639684518,0.030925695309256953,0.10813615608136157,0.14342050643420506,0.13138231631382316,0.13781652137816522,0.13304275633042756
frontalpole-rh,0.14373935264054513,0.20890119250425895,0.03151618398637138,0.11754684838160136,0.11243611584327087,0.1034923339011925,0.18079216354344121,0.10157580919931856
insula-lh,0.09917920656634747,0.09849521203830369,0.6210670314637483,0.0,0.02188782489740082,0.0,0.1545827633378933,0.0047879616963064295
lateralorbitofrontal-rh,0.12009291521486644,0.12775842044134728,0.0,0.19303135888501743,0.15331010452961671,0.15121951219512195,0.10360046457607433,0.15098722415795587
medialorbitofrontal-lh,0.13843680932288527,0.10588708057062488,0.00683142455294354,0.13140446051838456,0.18424753867791843,0.1675708257986739,0.10307414104882459,0.16254771950974484
medialorbitofrontal-rh,0.13414634146341464,0.10355156183140779,0.0,0.137997432605905,0.17821994009413777,0.1777920410783055,0.10098416773641421,0.16730851519041506
rostralanteriorcingulate-lh,0.14375270211846086,0.18266320795503674,0.04971897968006917,0.09641158668396023,0.11089494163424124,0.10203199308257674,0.2146562905317769,0.09987029831387809
rostralanteriorcingulate-rh,0.13722533390779837,0.1027574321413184,0.001938819474364498,0.13916415338216287,0.17449375269280482,0.16932356742783283,0.0995260663507109,0.17557087462300733
