,frontalpole-lh,frontalpole-rh,insula-lh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.2830342577487765,0.1566068515497553,0.17862969004893964,0.03303425774877651,0.03303425774877651,0.0,0.15130505709624797,0.16435562805872758
frontalpole-rh,0.1400437636761488,0.24580598103574033,0.08570386579139315,0.059445660102115244,0.059445660102115244,0.015317286652078774,0.16921954777534645,0.225018234865062
insula-lh,0.20735155513666353,0.11074458058435438,0.43732327992459946,0.0,0.0,0.030160226201696512,0.09660697455230914,0.117813383600377
lateralorbitofrontal-rh,0.03377814845704754,0.06797331109257715,0.0,0.34737281067556297,0.3219349457881568,0.07964970809007506,0.030025020850708923,0.11926605504587157
medialorbitofrontal-rh,0.03214285714285714,0.06468253968253969,0.0,0.30793650793650795,0.37936507936507935,0.07380952380952381,0.02857142857142857,0.11349206349206349
parahippocampal-rh,0.0,0.02920723226703755,0.043115438108484005,0.13421418636995827,0.13073713490959665,0.5973574408901252,0.0,0.06536856745479833
rostralanteriorcingulate-lh,0.16345723242274968,0.20600089565606808,0.09180474697716078,0.032243618450515,0.032243618450515,0.0,0.26735333631885355,0.20689655172413793
rostralanteriorcingulate-rh,0.12723845428840716,0.19321394910461828,0.07854225573358467,0.08985234055922087,0.08985234055922087,0.029531888155827836,0.14577442664153314,0.24599434495758718
