,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0504774897680764,0.05184174624829468,0.0,0.05184174624829468,0.045020463847203276,0.05184174624829468,0.047748976807639835,0.0,0.0,0.0,0.0,0.0,0.0504774897680764,0.0,0.04229195088676671,0.05184174624829468,0.045020463847203276,0.040927694406548434,0.04638472032742155,0.0,0.0,0.04638472032742155,0.05184174624829468,0.0,0.0,0.0,0.036834924965893585,0.0,0.047748976807639835,0.045020463847203276,0.0,0.0,0.05184174624829468,0.0,0.0,0.02455661664392906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04229195088676671,0.0,0.034106412005457026,0.04365620736698499,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.038894575230296824,0.06550665301944729,0.0,0.06550665301944729,0.0368474923234391,0.06653019447287616,0.06141248720573183,0.0,0.0,0.0,0.0,0.0,0.06550665301944729,0.0,0.03172978505629478,0.06755373592630501,0.033776867963152504,0.030706243602865915,0.03480040941658137,0.0,0.0,0.037871033776867964,0.06653019447287616,0.0,0.0,0.0,0.028659160696008188,0.0,0.0368474923234391,0.0368474923234391,0.0,0.0,0.06653019447287616,0.0,0.0,0.01842374616171955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03480040941658137,0.0,0.02661207778915046,0.048106448311156604,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06313645621181263,0.0,0.0,0.0,0.0,0.06517311608961303,0.0,0.06517311608961303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06517311608961303,0.0,0.0,0.05295315682281059,0.0,0.0,0.0,0.0,0.0,0.06517311608961303,0.059063136456211814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026476578411405296,0.04276985743380855,0.0,0.06517311608961303,0.06517311608961303,0.06517311608961303,0.06517311608961303,0.06109979633401222,0.0,0.06517311608961303,0.0,0.0,0.04276985743380855,0.06517311608961303
TP9,0.0,0.0,0.0,0.0,0.0,0.04008438818565401,0.06329113924050633,0.0,0.06962025316455696,0.035864978902953586,0.06540084388185655,0.05907172995780591,0.0,0.0,0.0,0.0,0.0,0.06540084388185655,0.0,0.03270042194092827,0.06962025316455696,0.03481012658227848,0.03164556962025317,0.035864978902953586,0.0,0.0,0.03691983122362869,0.06540084388185655,0.0,0.0,0.0,0.029535864978902954,0.0,0.0379746835443038,0.035864978902953586,0.0,0.0,0.06434599156118144,0.0,0.0,0.0189873417721519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03375527426160337,0.0010548523206751054,0.027426160337552744,0.04535864978902954,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.04617414248021108,0.05013192612137203,0.0,0.047493403693931395,0.05013192612137203,0.05013192612137203,0.051451187335092345,0.0,0.0,0.0,0.0,0.0,0.051451187335092345,0.0,0.040897097625329816,0.051451187335092345,0.040897097625329816,0.03825857519788918,0.04221635883905013,0.0,0.0,0.051451187335092345,0.05013192612137203,0.0,0.0,0.0,0.036939313984168866,0.0,0.04617414248021108,0.05013192612137203,0.0,0.0,0.05013192612137203,0.0,0.0,0.023746701846965697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047493403693931395,0.0,0.03430079155672823,0.048812664907651716,0.0,0.0
