,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fz,0.04341926729986431,0.04477611940298507,0.0,0.025780189959294438,0.0,0.04477611940298507,0.04477611940298507,0.0203527815468114,0.021709633649932156,0.03934871099050204,0.04341926729986431,0.04477611940298507,0.0,0.0,0.025101763907734057,0.0,0.0,0.01967435549525102,0.04477611940298507,0.044097693351424695,0.021709633649932156,0.033921302578018994,0.025780189959294438,0.0,0.0,0.028493894165535955,0.03324287652645862,0.04477611940298507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042740841248303935,0.0,0.0020352781546811396,0.0,0.026458616010854818,0.0,0.04477611940298507,0.0027137042062415195,0.0,0.0,0.0,0.04341926729986431,0.0,0.0,0.0,0.0,0.04477611940298507,0.04002713704206241,0.014246947082767978,0.0,0.044097693351424695,0.0
F3,0.035106382978723406,0.056914893617021275,0.0,0.02021276595744681,0.0,0.0574468085106383,0.056914893617021275,0.01648936170212766,0.01702127659574468,0.030851063829787233,0.03723404255319149,0.05851063829787234,0.0,0.0,0.019680851063829788,0.0,0.0,0.015425531914893617,0.03776595744680851,0.03563829787234043,0.01702127659574468,0.027127659574468086,0.02021276595744681,0.0,0.0,0.023404255319148935,0.028191489361702127,0.054787234042553194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04202127659574468,0.0,0.0026595744680851063,0.0,0.02074468085106383,0.0,0.05797872340425532,0.0031914893617021275,0.0,0.0,0.0,0.04734042553191489,0.0,0.0,0.0,0.0,0.056914893617021275,0.036170212765957444,0.011170212765957447,0.0,0.05585106382978723,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.03766105054509415,0.03766105054509415,0.0,0.036669970267591674,0.0,0.03766105054509415,0.03766105054509415,0.028741328047571853,0.031714568880079286,0.036669970267591674,0.036669970267591674,0.03766105054509415,0.0,0.0,0.036669970267591674,0.0,0.0,0.028741328047571853,0.03766105054509415,0.03766105054509415,0.031714568880079286,0.03369672943508424,0.036669970267591674,0.0,0.0,0.036669970267591674,0.036669970267591674,0.03766105054509415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766105054509415,0.0,0.0019821605550049554,0.0,0.03766105054509415,0.0,0.03766105054509415,0.0009910802775024777,0.0,0.0,0.0,0.03766105054509415,0.0,0.0,0.0,0.0,0.03766105054509415,0.03766105054509415,0.02081268582755203,0.0,0.03766105054509415,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.03353658536585366,0.05589430894308943,0.0,0.019308943089430895,0.0,0.06453252032520325,0.054878048780487805,0.015752032520325202,0.016260162601626018,0.029471544715447155,0.0350609756097561,0.06605691056910569,0.0,0.0,0.018800813008130083,0.0,0.0,0.014735772357723578,0.036077235772357726,0.03404471544715447,0.016260162601626018,0.025914634146341462,0.019308943089430895,0.0,0.0,0.022357723577235773,0.027439024390243903,0.05386178861788618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04065040650406504,0.0,0.003048780487804878,0.0,0.019817073170731708,0.0,0.06351626016260163,0.002540650406504065,0.0,0.0,0.0,0.04725609756097561,0.0,0.0,0.0,0.0,0.058434959349593495,0.0350609756097561,0.010670731707317074,0.0,0.05945121951219512,0.0
C3,0.035383777898747956,0.054980947196516056,0.0,0.020685900925421885,0.0,0.05770277626565052,0.058247142079477406,0.01633097441480675,0.017419706042460535,0.031573217201959713,0.03810560696788242,0.0587915078933043,0.0,0.0,0.020141535111594992,0.0,0.0,0.015786608600979857,0.038649972781709306,0.03647250952640174,0.017419706042460535,0.027762656505171474,0.020685900925421885,0.0,0.0,0.02286336418072945,0.027762656505171474,0.053347849755035384,0.0005443658138268917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04082743603701688,0.0,0.001633097441480675,0.0,0.021230266739248774,0.0,0.058247142079477406,0.004354926510615134,0.0,0.0,0.0,0.04627109417528579,0.0,0.0,0.0,0.0,0.05552531301034295,0.03483941208492107,0.011431682090364725,0.0,0.054980947196516056,0.0
T7,0.03734939759036145,0.03734939759036145,0.0,0.03734939759036145,0.0,0.03734939759036145,0.03734939759036145,0.03614457831325301,0.033734939759036145,0.03493975903614458,0.03493975903614458,0.03734939759036145,0.0,0.0,0.03614457831325301,0.0,0.0,0.027710843373493974,0.03734939759036145,0.03614457831325301,0.03493975903614458,0.03132530120481928,0.03493975903614458,0.0,0.0,0.03734939759036145,0.03734939759036145,0.03734939759036145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03734939759036145,0.0,0.0036144578313253013,0.0,0.03734939759036145,0.0,0.03734939759036145,0.0,0.0,0.0,0.0,0.03734939759036145,0.0,0.0,0.0,0.0,0.03734939759036145,0.03734939759036145,0.020481927710843374,0.0,0.03734939759036145,0.0
TP9,0.03673938002296211,0.03673938002296211,0.0,0.03673938002296211,0.0,0.03673938002296211,0.03673938002296211,0.029850746268656716,0.03559127439724455,0.03673938002296211,0.03673938002296211,0.03673938002296211,0.0,0.0,0.03673938002296211,0.0,0.0,0.03214695752009185,0.03673938002296211,0.03673938002296211,0.03444316877152698,0.03559127439724455,0.03673938002296211,0.0,0.0,0.03673938002296211,0.03673938002296211,0.03673938002296211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03673938002296211,0.0,0.0,0.0,0.03673938002296211,0.0,0.03673938002296211,0.0,0.0,0.0,0.0,0.03673938002296211,0.0,0.0,0.0,0.0,0.03673938002296211,0.03673938002296211,0.024110218140068886,0.0,0.03673938002296211,0.0
CP5,0.04216867469879518,0.043674698795180725,0.0,0.02635542168674699,0.0,0.04292168674698795,0.043674698795180725,0.02033132530120482,0.024096385542168676,0.04216867469879518,0.043674698795180725,0.043674698795180725,0.0,0.0,0.02635542168674699,0.0,0.0,0.021837349397590362,0.043674698795180725,0.04292168674698795,0.023343373493975902,0.038403614457831324,0.02786144578313253,0.0,0.0,0.029367469879518073,0.03237951807228916,0.04292168674698795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04141566265060241,0.0,0.0,0.0,0.02710843373493976,0.0,0.043674698795180725,0.0037650602409638554,0.0,0.0,0.0,0.04141566265060241,0.0,0.0,0.0,0.0,0.04292168674698795,0.039909638554216864,0.01581325301204819,0.0,0.04216867469879518,0.0
CP1,0.041723666210670314,0.046511627906976744,0.0,0.023939808481532147,0.0,0.04582763337893297,0.047879616963064295,0.018467852257181942,0.02188782489740082,0.03898768809849521,0.046511627906976744,0.04719562243502052,0.0,0.0,0.023939808481532147,0.0,0.0,0.019835841313269494,0.04514363885088919,0.04377564979480164,0.021203830369357045,0.03488372093023256,0.0253077975376197,0.0,0.0,0.02667578659370725,0.03146374829001368,0.04582763337893297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04103967168262654,0.0,0.0,0.0,0.024623803009575923,0.0,0.046511627906976744,0.0047879616963064295,0.0,0.0,0.0,0.04240766073871409,0.0,0.0,0.0,0.0,0.04582763337893297,0.038303693570451436,0.014363885088919288,0.0,0.04514363885088919,0.0
