,frontalpole-lh,frontalpole-rh,parahippocampal-lh,parahippocampal-rh,parsorbitalis-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.6641318124207858,0.14575411913814956,0.011406844106463879,0.0038022813688212928,0.0038022813688212928,0.09885931558935361,0.07224334600760456,0.0
frontalpole-rh,0.17765042979942694,0.664756446991404,0.022922636103151862,0.0,0.0,0.10744985673352435,0.0,0.027220630372492838
parahippocampal-lh,0.010380622837370242,0.02306805074971165,0.6839677047289504,0.012687427912341407,0.10841983852364476,0.0530565167243368,0.06459054209919261,0.04382929642445214
parahippocampal-rh,0.008278145695364239,0.0,0.02152317880794702,0.9271523178807947,0.04304635761589404,0.0,0.0,0.0
parsorbitalis-rh,0.006720430107526882,0.0,0.13172043010752688,0.03225806451612903,0.6922043010752689,0.020161290322580645,0.0846774193548387,0.03225806451612903
rostralanteriorcingulate-rh,0.11001410437235543,0.10296191819464035,0.07334273624823695,0.0,0.02679830747531735,0.6389280677009873,0.019746121297602257,0.028208744710860368
temporalpole-lh,0.07786259541984733,0.0,0.08396946564885496,0.0,0.09618320610687023,0.021374045801526718,0.6977099236641221,0.022900763358778626
temporalpole-rh,0.0,0.03354632587859425,0.054313099041533544,0.0,0.03514376996805112,0.02875399361022364,0.027156549520766772,0.8210862619808307
