,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,paracentral-lh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-rh
caudalanteriorcingulate-lh,0.8003384094754653,0.0,0.08121827411167512,0.0,0.043993231810490696,0.008460236886632826,0.03722504230118443,0.028764805414551606
frontalpole-lh,0.0,0.6549479166666666,0.15494791666666666,0.05078125,0.020833333333333332,0.10807291666666667,0.0,0.010416666666666666
frontalpole-rh,0.04423963133640553,0.10967741935483871,0.552073732718894,0.05622119815668203,0.17050691244239632,0.01935483870967742,0.027649769585253458,0.020276497695852536
medialorbitofrontal-lh,0.0,0.042709867452135494,0.0898379970544919,0.7083946980854198,0.010309278350515464,0.08541973490427099,0.044182621502209134,0.01914580265095729
paracentral-lh,0.03184713375796178,0.025477707006369428,0.3105095541401274,0.007961783439490446,0.5605095541401274,0.0,0.025477707006369428,0.03821656050955414
parahippocampal-rh,0.008684863523573201,0.09553349875930521,0.02357320099255583,0.0794044665012407,0.0,0.6898263027295285,0.01488833746898263,0.0880893300248139
rostralanteriorcingulate-rh,0.02674591381872214,0.0,0.05052005943536404,0.04309063893016345,0.02526002971768202,0.02526002971768202,0.8038632986627043,0.02526002971768202
temporalpole-rh,0.024495677233429394,0.01440922190201729,0.0345821325648415,0.01585014409221902,0.0345821325648415,0.08789625360230548,0.023054755043227664,0.7651296829971181
