,Fz,P8,TP10,FT10,F8,AF7,P6,TP8
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.3274336283185841,0.0,0.336283185840708,0.336283185840708,0.0,0.0,0.0
TP10,0.0,0.0,0.25,0.0,0.0,0.25757575757575757,0.25,0.24242424242424243
FT10,0.0,0.15019762845849802,0.0,0.43478260869565216,0.4150197628458498,0.0,0.0,0.0
F8,0.0,0.14671814671814673,0.0,0.42857142857142855,0.4247104247104247,0.0,0.0,0.0
AF7,0.0,0.0,0.19653179190751446,0.0,0.0,0.42196531791907516,0.19653179190751446,0.18497109826589594
P6,0.0,0.0,0.25,0.0,0.0,0.25757575757575757,0.25,0.24242424242424243
TP8,0.0,0.0,0.25196850393700787,0.0,0.0,0.25196850393700787,0.25196850393700787,0.2440944881889764
