,Fz,P8,TP10,FT10,F8,AF7,P6,TP8
Fz,0.4276685393258427,0.08426966292134831,0.06320224719101124,0.11306179775280899,0.10674157303370786,0.0723314606741573,0.06811797752808989,0.06460674157303371
P8,0.09316770186335403,0.4922360248447205,0.0,0.1234472049689441,0.1296583850931677,0.16149068322981366,0.0,0.0
TP10,0.03598560575769692,0.0,0.24110355857656937,0.11075569772091164,0.11675329868052779,0.028388644542183126,0.23230707716913235,0.23470611755297882
FT10,0.06201550387596899,0.056847545219638244,0.10299003322259136,0.32595053525286083,0.2395717977113326,0.007382798080472499,0.10077519379844961,0.10446659283868587
F8,0.05545487495469373,0.05871692642261689,0.10728524827836172,0.23812975715839071,0.3164189923885466,0.009786154403769481,0.10656034795215658,0.1076476984414643
AF7,0.09839167455061495,0.19962157048249762,0.065279091769158,0.01892147587511826,0.027436140018921477,0.49952696310312206,0.046357615894039736,0.04446546830652791
P6,0.0395799676898223,0.0,0.23626817447495962,0.10945072697899838,0.11793214862681745,0.02059773828756058,0.2382875605815832,0.23788368336025847
TP8,0.03696263559662515,0.0,0.23704298915226998,0.11289674568099639,0.1181197267979108,0.019686621132985135,0.2362394535958216,0.23905182804339092
