,Fp1,P8,TP10,AF7,PO8,P6,TP8,AF8
Fp1,0.4918032786885246,0.0,0.0,0.0,0.0,0.0,0.0,0.5081967213114754
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.29245283018867924,0.0,0.0,0.0,0.0,0.0,0.0,0.7075471698113207
