,inferiorparietal-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.2261904761904762,0.11904761904761904,0.09523809523809523,0.07142857142857142,0.07142857142857142,0.13095238095238096,0.08333333333333333,0.20238095238095238
rostralmiddlefrontal-lh,0.14285714285714285,0.39285714285714285,0.19642857142857142,0.0,0.0,0.07142857142857142,0.017857142857142856,0.17857142857142858
rostralmiddlefrontal-rh,0.06666666666666667,0.23333333333333334,0.43333333333333335,0.05,0.03333333333333333,0.06666666666666667,0.016666666666666666,0.1
superiorparietal-lh,0.1111111111111111,0.0,0.1111111111111111,0.35555555555555557,0.26666666666666666,0.0,0.022222222222222223,0.13333333333333333
superiorparietal-rh,0.11538461538461539,0.0,0.07692307692307693,0.28846153846153844,0.34615384615384615,0.0,0.057692307692307696,0.11538461538461539
superiortemporal-lh,0.1875,0.09375,0.09375,0.0,0.0,0.265625,0.171875,0.1875
superiortemporal-rh,0.11363636363636363,0.03409090909090909,0.03409090909090909,0.03409090909090909,0.07954545454545454,0.17045454545454544,0.38636363636363635,0.14772727272727273
supramarginal-rh,0.17708333333333334,0.13541666666666666,0.10416666666666667,0.0625,0.0625,0.125,0.09375,0.23958333333333334
