,caudalmiddlefrontal-rh,inferiorparietal-rh,postcentral-rh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.29508196721311475,0.09016393442622951,0.10655737704918032,0.040983606557377046,0.09016393442622951,0.11475409836065574,0.13934426229508196,0.12295081967213115
inferiorparietal-rh,0.06382978723404255,0.2695035460992908,0.1276595744680851,0.0425531914893617,0.12056737588652482,0.14184397163120568,0.0851063829787234,0.14893617021276595
postcentral-rh,0.0783132530120482,0.0963855421686747,0.21084337349397592,0.0,0.14457831325301204,0.1686746987951807,0.12048192771084337,0.18072289156626506
rostralmiddlefrontal-rh,0.06818181818181818,0.11363636363636363,0.0,0.7727272727272727,0.0,0.045454545454545456,0.0,0.0
superiorparietal-lh,0.06976744186046512,0.10077519379844961,0.16279069767441862,0.0,0.2558139534883721,0.17829457364341086,0.11627906976744186,0.11627906976744186
superiorparietal-rh,0.07738095238095238,0.1130952380952381,0.16071428571428573,0.011904761904761904,0.16071428571428573,0.2261904761904762,0.125,0.125
superiortemporal-rh,0.1111111111111111,0.08771929824561403,0.14035087719298245,0.0,0.12280701754385964,0.14619883040935672,0.27485380116959063,0.11695906432748537
supramarginal-rh,0.09375,0.125,0.2,0.0,0.1125,0.1375,0.10625,0.225
