,inferiorparietal-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.18421052631578946,0.15789473684210525,0.15789473684210525,0.0,0.0,0.18421052631578946,0.10526315789473684,0.21052631578947367
rostralmiddlefrontal-lh,0.12121212121212122,0.30303030303030304,0.24242424242424243,0.0,0.0,0.12121212121212122,0.030303030303030304,0.18181818181818182
rostralmiddlefrontal-rh,0.125,0.28125,0.25,0.0,0.0,0.125,0.03125,0.1875
superiorparietal-lh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
superiorparietal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
superiortemporal-lh,0.1951219512195122,0.14634146341463414,0.14634146341463414,0.0,0.0,0.1951219512195122,0.12195121951219512,0.1951219512195122
superiortemporal-rh,0.2,0.1,0.1,0.0,0.0,0.23333333333333334,0.2,0.16666666666666666
supramarginal-rh,0.15384615384615385,0.20512820512820512,0.20512820512820512,0.0,0.0,0.15384615384615385,0.07692307692307693,0.20512820512820512
