,frontalpole-lh,frontalpole-rh,lateraloccipital-rh,lingual-rh,pericalcarine-lh,pericalcarine-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.14535901926444833,0.138353765323993,0.11733800350262696,0.11558669001751314,0.10507880910683012,0.10683012259194395,0.1243432574430823,0.14711033274956217
frontalpole-rh,0.1377952755905512,0.16535433070866143,0.11220472440944881,0.11023622047244094,0.09251968503937008,0.09448818897637795,0.1141732283464567,0.1732283464566929
lateraloccipital-rh,0.11947626841243862,0.1276595744680851,0.1342062193126023,0.132569558101473,0.11783960720130933,0.11783960720130933,0.132569558101473,0.11783960720130933
lingual-rh,0.11580594679186229,0.12050078247261346,0.13771517996870108,0.13615023474178403,0.12206572769953052,0.12206572769953052,0.13458528951486698,0.1111111111111111
pericalcarine-lh,0.11645962732919254,0.10559006211180125,0.14130434782608695,0.14130434782608695,0.13198757763975155,0.13198757763975155,0.13509316770186336,0.09627329192546584
pericalcarine-rh,0.1125,0.10625,0.14375,0.14375,0.1328125,0.1328125,0.13125,0.096875
rostralanteriorcingulate-lh,0.13446676970633695,0.12210200927357033,0.125193199381762,0.1267387944358578,0.1205564142194745,0.1205564142194745,0.1375579598145286,0.11282843894899536
rostralanteriorcingulate-rh,0.13763440860215054,0.16774193548387098,0.10967741935483871,0.10752688172043011,0.09032258064516129,0.09462365591397849,0.11182795698924732,0.18064516129032257
