,frontalpole-lh,frontalpole-rh,lateraloccipital-rh,lingual-rh,pericalcarine-lh,pericalcarine-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.18803418803418803,0.1794871794871795,0.09401709401709402,0.06837606837606838,0.05982905982905983,0.08547008547008547,0.15384615384615385,0.17094017094017094
frontalpole-rh,0.17857142857142858,0.2619047619047619,0.047619047619047616,0.03571428571428571,0.023809523809523808,0.03571428571428571,0.13095238095238096,0.2857142857142857
lateraloccipital-rh,0.11711711711711711,0.09009009009009009,0.16216216216216217,0.14414414414414414,0.12612612612612611,0.15315315315315314,0.12612612612612611,0.08108108108108109
lingual-rh,0.12121212121212122,0.08080808080808081,0.15151515151515152,0.16161616161616163,0.13131313131313133,0.15151515151515152,0.1414141414141414,0.06060606060606061
pericalcarine-lh,0.10655737704918032,0.04918032786885246,0.16393442622950818,0.13934426229508196,0.18032786885245902,0.20491803278688525,0.11475409836065574,0.040983606557377046
pericalcarine-rh,0.11023622047244094,0.07086614173228346,0.16535433070866143,0.14960629921259844,0.14960629921259844,0.1732283464566929,0.11811023622047244,0.06299212598425197
rostralanteriorcingulate-lh,0.192,0.136,0.096,0.08,0.088,0.104,0.176,0.128
rostralanteriorcingulate-rh,0.17073170731707318,0.25609756097560976,0.06097560975609756,0.024390243902439025,0.036585365853658534,0.04878048780487805,0.12195121951219512,0.2804878048780488
