,caudalanteriorcingulate-lh,frontalpole-rh,insula-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,pericalcarine-lh,rostralanteriorcingulate-rh,superiorparietal-rh
caudalanteriorcingulate-lh,0.13114754098360656,0.12295081967213115,0.11475409836065574,0.12295081967213115,0.12295081967213115,0.11475409836065574,0.13114754098360656,0.13934426229508196
frontalpole-rh,0.1328125,0.125,0.1171875,0.125,0.125,0.1171875,0.1328125,0.125
insula-rh,0.11940298507462686,0.12686567164179105,0.12686567164179105,0.13432835820895522,0.13432835820895522,0.12686567164179105,0.11940298507462686,0.11194029850746269
lateralorbitofrontal-rh,0.12781954887218044,0.12781954887218044,0.12030075187969924,0.12781954887218044,0.12781954887218044,0.12030075187969924,0.12781954887218044,0.12030075187969924
medialorbitofrontal-rh,0.12781954887218044,0.12781954887218044,0.12030075187969924,0.12781954887218044,0.12781954887218044,0.12030075187969924,0.12781954887218044,0.12030075187969924
pericalcarine-lh,0.11940298507462686,0.12686567164179105,0.12686567164179105,0.13432835820895522,0.13432835820895522,0.12686567164179105,0.11940298507462686,0.11194029850746269
rostralanteriorcingulate-rh,0.13114754098360656,0.12295081967213115,0.11475409836065574,0.12295081967213115,0.12295081967213115,0.11475409836065574,0.13114754098360656,0.13934426229508196
superiorparietal-rh,0.13157894736842105,0.12280701754385964,0.11403508771929824,0.12280701754385964,0.12280701754385964,0.11403508771929824,0.13157894736842105,0.14035087719298245
