,cuneus-rh,isthmuscingulate-rh,lateraloccipital-rh,pericalcarine-lh,pericalcarine-rh,rostralanteriorcingulate-lh,superiorparietal-rh,temporalpole-rh
cuneus-rh,0.13333333333333333,0.1,0.1,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333
isthmuscingulate-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
lateraloccipital-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
pericalcarine-lh,0.1323529411764706,0.08823529411764706,0.08823529411764706,0.14705882352941177,0.14705882352941177,0.1323529411764706,0.11764705882352941,0.14705882352941177
pericalcarine-rh,0.1323529411764706,0.08823529411764706,0.08823529411764706,0.14705882352941177,0.14705882352941177,0.1323529411764706,0.11764705882352941,0.14705882352941177
rostralanteriorcingulate-lh,0.13333333333333333,0.1,0.1,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333
superiorparietal-rh,0.12962962962962962,0.1111111111111111,0.1111111111111111,0.12962962962962962,0.12962962962962962,0.12962962962962962,0.12962962962962962,0.12962962962962962
temporalpole-rh,0.1323529411764706,0.08823529411764706,0.08823529411764706,0.14705882352941177,0.14705882352941177,0.1323529411764706,0.11764705882352941,0.14705882352941177
