,cuneus-rh,lateraloccipital-rh,lingual-rh,medialorbitofrontal-lh,paracentral-lh,paracentral-rh,parahippocampal-lh,rostralmiddlefrontal-lh
cuneus-rh,0.14049586776859505,0.14049586776859505,0.1487603305785124,0.14049586776859505,0.14049586776859505,0.14049586776859505,0.0,0.1487603305785124
lateraloccipital-rh,0.13392857142857142,0.15178571428571427,0.14285714285714285,0.13392857142857142,0.14285714285714285,0.15178571428571427,0.0,0.14285714285714285
lingual-rh,0.13445378151260504,0.15126050420168066,0.14285714285714285,0.13445378151260504,0.14285714285714285,0.15126050420168066,0.0,0.14285714285714285
medialorbitofrontal-lh,0.14049586776859505,0.14049586776859505,0.1487603305785124,0.14049586776859505,0.14049586776859505,0.14049586776859505,0.0,0.1487603305785124
paracentral-lh,0.13392857142857142,0.15178571428571427,0.14285714285714285,0.13392857142857142,0.14285714285714285,0.15178571428571427,0.0,0.14285714285714285
paracentral-rh,0.13392857142857142,0.15178571428571427,0.14285714285714285,0.13392857142857142,0.14285714285714285,0.15178571428571427,0.0,0.14285714285714285
parahippocampal-lh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rostralmiddlefrontal-lh,0.13445378151260504,0.15126050420168066,0.14285714285714285,0.13445378151260504,0.14285714285714285,0.15126050420168066,0.0,0.14285714285714285
