subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state,window
S02,Sess01,MOTOR_EXECUTION-LEFT,0.9784732195843703,1.0000000000000009,0.9742615453013517,0.9831513407811812,bootstrap,critical,rtwin_delta
S02,Sess01,MOTOR_EXECUTION-RIGHT,0.9746897926978583,1.0000000000000013,0.9683312960489949,0.9800290390088171,bootstrap,critical,rtwin_delta
S02,Sess01,MOTOR_IMAGERY-LEFT,0.9767378213696274,1.0000000000000007,0.9717030400839867,0.9819049025615542,bootstrap,critical,rtwin_delta
S02,Sess01,MOTOR_IMAGERY-RIGHT,0.9732232531024311,1.0000000000000009,0.9668382815564609,0.9798144133314172,bootstrap,critical,rtwin_delta
S02,Sess01,MOTOR_EXECUTION,0.9765815061411143,1.000000000000001,0.9712964206751733,0.9815901898949991,bootstrap,critical,rtwin_delta
S02,Sess01,MOTOR_IMAGERY,0.9749805372360292,1.0000000000000009,0.9692706608202237,0.9808596579464857,bootstrap,critical,rtwin_delta
S02,Sess01,LEFT,0.9776055204769989,1.0000000000000009,0.9729822926926692,0.9825281216713677,bootstrap,critical,rtwin_delta
S02,Sess01,RIGHT,0.9739565229001447,1.000000000000001,0.9675847888027279,0.9799217261701172,bootstrap,critical,rtwin_delta
S02,Sess01,LEFT_vs_RIGHT,0.003648997576854218,0.0,-0.006939433477447965,0.014943332868639803,bootstrap,delta,rtwin_delta
S02,Sess01,IMAGERY_vs_EXECUTION,-0.0016009689050850984,0.0,-0.012319529074775404,0.009563237271312364,bootstrap,delta,rtwin_delta
S02,Sess01,ME_LEFT_vs_ME_RIGHT,0.003783426886512009,0.0,-0.005767493707465432,0.014820044732186233,bootstrap,delta,rtwin_delta
S02,Sess01,MI_LEFT_vs_MI_RIGHT,0.0035145682671963163,0.0,-0.008111373247430498,0.015066621005093261,bootstrap,delta,rtwin_delta
