,frontalpole-lh,paracentral-lh,paracentral-rh,parsorbitalis-lh,parsorbitalis-rh,rostralmiddlefrontal-lh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.4578313253012048,0.07228915662650602,0.10240963855421686,0.16265060240963855,0.06626506024096386,0.0,0.10240963855421686,0.03614457831325301
paracentral-lh,0.08588957055214724,0.2822085889570552,0.2331288343558282,0.12269938650306748,0.06134969325153374,0.0,0.0,0.2147239263803681
paracentral-rh,0.11038961038961038,0.22077922077922077,0.2922077922077922,0.11688311688311688,0.11038961038961038,0.0,0.0,0.14935064935064934
parsorbitalis-lh,0.16847826086956522,0.09782608695652174,0.10869565217391304,0.3804347826086957,0.09239130434782608,0.0,0.059782608695652176,0.09239130434782608
parsorbitalis-rh,0.06338028169014084,0.04929577464788732,0.1056338028169014,0.09154929577464789,0.49295774647887325,0.0,0.0,0.19718309859154928
rostralmiddlefrontal-lh,0.0,0.0,0.0,0.0,0.0,0.9361702127659575,0.06382978723404255,0.0
temporalpole-lh,0.2361111111111111,0.0,0.0,0.18055555555555555,0.0,0.013888888888888888,0.5694444444444444,0.0
temporalpole-rh,0.042328042328042326,0.20105820105820105,0.14285714285714285,0.08994708994708994,0.13227513227513227,0.0,0.0,0.3915343915343915
