,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,middletemporal-lh,parahippocampal-lh,rostralanteriorcingulate-rh,temporalpole-rh
entorhinal-lh,0.5510204081632653,0.0,0.0,0.16326530612244897,0.0029154518950437317,0.26239067055393583,0.0,0.02040816326530612
frontalpole-lh,0.0,0.6052631578947368,0.29605263157894735,0.0,0.0,0.0,0.09868421052631579,0.0
frontalpole-rh,0.0,0.2028301886792453,0.6556603773584906,0.0,0.05188679245283019,0.0,0.08962264150943396,0.0
fusiform-lh,0.18263473053892215,0.0,0.0,0.4281437125748503,0.041916167664670656,0.3203592814371258,0.0,0.02694610778443114
middletemporal-lh,0.0,0.0,0.07482993197278912,0.05442176870748299,0.8367346938775511,0.034013605442176874,0.0,0.0
parahippocampal-lh,0.23218997361477572,0.0,0.0,0.2849604221635884,0.018469656992084433,0.44063324538258575,0.0,0.023746701846965697
rostralanteriorcingulate-rh,0.0,0.11956521739130435,0.16304347826086957,0.0,0.0,0.0,0.717391304347826,0.0
temporalpole-rh,0.055900621118012424,0.0,0.0,0.06832298136645963,0.0,0.08074534161490683,0.0,0.7950310559006211
