,caudalanteriorcingulate-lh,frontalpole-rh,insula-lh,insula-rh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.33088235294117646,0.11519607843137254,0.0,0.0,0.0,0.0,0.2769607843137255,0.2769607843137255
frontalpole-rh,0.07142857142857142,0.30029154518950435,0.0,0.0,0.0,0.13119533527696792,0.26239067055393583,0.23469387755102042
insula-lh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
insula-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parahippocampal-rh,0.0,0.26666666666666666,0.0,0.0,0.0,0.3507246376811594,0.20579710144927535,0.17681159420289855
rostralanteriorcingulate-lh,0.13434579439252337,0.205607476635514,0.0,0.0,0.0,0.08060747663551401,0.308411214953271,0.27102803738317754
rostralanteriorcingulate-rh,0.1452020202020202,0.19823232323232323,0.0,0.0,0.0,0.07449494949494949,0.2916666666666667,0.2904040404040404
