,caudalanteriorcingulate-lh,frontalpole-rh,insula-lh,insula-rh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.5062006764374295,0.05298759864712514,0.0,0.0,0.0,0.0,0.2480270574971815,0.1927846674182638
frontalpole-rh,0.051633298208640675,0.34562697576396206,0.0,0.0,0.0,0.20231822971549,0.23076923076923078,0.1696522655426765
insula-lh,0.0,0.0,0.8547979797979798,0.0,0.0,0.1452020202020202,0.0,0.0
insula-rh,0.0,0.0,0.0,0.7966728280961183,0.2033271719038817,0.0,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.0,0.15041782729805014,0.8495821727019499,0.0,0.0,0.0
parahippocampal-rh,0.0,0.1867704280155642,0.10797665369649806,0.0,0.0,0.5175097276264592,0.12840466926070038,0.05933852140077821
rostralanteriorcingulate-lh,0.15215901302261822,0.14599040438656613,0.0,0.0,0.0,0.08773132282385196,0.36257710760795064,0.25154215215901304
rostralanteriorcingulate-rh,0.13985448666127728,0.1269199676637025,0.0,0.0,0.0,0.047696038803556995,0.29587712206952305,0.3896523848019402
