,bankssts-lh,frontalpole-rh,insula-lh,isthmuscingulate-rh,lateralorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.5398512221041445,0.0,0.07226354941551541,0.09564293304994687,0.0,0.20828905419766205,0.08395324123273114
insula-lh,0.0,0.0,0.5130759651307597,0.1506849315068493,0.18929016189290163,0.06973848069738481,0.0,0.07721046077210461
isthmuscingulate-rh,0.0,0.05098324836125273,0.08958485069191552,0.3008011653313911,0.21704297159504735,0.06991988346686089,0.1412964311726147,0.1303714493809177
lateralorbitofrontal-lh,0.0,0.045764362220058426,0.0730282375851996,0.1450827653359299,0.33154819863680624,0.046251217137293084,0.17721518987341772,0.18111002921129504
parahippocampal-rh,0.0,0.0,0.06839622641509434,0.11910377358490566,0.11674528301886793,0.527122641509434,0.09787735849056604,0.07075471698113207
rostralanteriorcingulate-lh,0.0,0.1141888072357264,0.0,0.11079706048615037,0.20576596947427925,0.046353872244205764,0.33465234595816845,0.18824194460146976
rostralanteriorcingulate-rh,0.0,0.05418060200668896,0.04147157190635452,0.11839464882943143,0.24882943143812708,0.03745819397993311,0.21872909698996656,0.2809364548494983
