,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,insula-lh,isthmuscingulate-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.34285714285714286,0.1746031746031746,0.0,0.1619047619047619,0.0,0.21587301587301588,0.023809523809523808,0.08095238095238096
caudalanteriorcingulate-rh,0.1935483870967742,0.3684210526315789,0.0,0.14091680814940577,0.0,0.17147707979626486,0.03225806451612903,0.0933786078098472
frontalpole-lh,0.0,0.0,0.5768194070080862,0.10377358490566038,0.15768194070080863,0.0444743935309973,0.07008086253369272,0.04716981132075472
frontalpole-rh,0.10685483870967742,0.08770161290322581,0.07762096774193548,0.3588709677419355,0.0,0.24092741935483872,0.06653225806451613,0.06149193548387097
insula-lh,0.0,0.0,0.14200477326968974,0.0,0.6384248210023866,0.21957040572792363,0.0,0.0
isthmuscingulate-rh,0.10329341317365269,0.07784431137724551,0.023203592814371257,0.17589820359281438,0.13622754491017963,0.40344311377245506,0.0344311377245509,0.04565868263473054
rostralanteriorcingulate-lh,0.031835205992509365,0.03932584269662921,0.10486891385767791,0.12359550561797752,0.0,0.0898876404494382,0.5617977528089888,0.04868913857677903
rostralanteriorcingulate-rh,0.12240184757505773,0.13163972286374134,0.08083140877598152,0.14087759815242495,0.0,0.14087759815242495,0.05542725173210162,0.3279445727482679
