,F3,FC6,FC2,AF7,F5,C6,FC4,FCz
F3,0.21524422973698337,0.20021470746108427,0.20343531937734835,0.178743961352657,0.0,0.005367686527106817,0.00322061191626409,0.1937734836285561
FC6,0.19270298047276466,0.23072970195272355,0.2014388489208633,0.17831449126413154,0.003083247687564234,0.0020554984583761563,0.0,0.19167523124357658
FC2,0.1961398017736046,0.2023995826812728,0.2149191444966093,0.18362023995826812,0.005216484089723527,0.0036515388628064684,0.001564945226917058,0.19248826291079812
AF7,0.17923497267759564,0.18907103825136612,0.19289617486338798,0.22131147540983606,0.001639344262295082,0.006557377049180328,0.00546448087431694,0.20382513661202187
F5,0.002004008016032064,0.012024048096192385,0.013026052104208416,0.004008016032064128,0.3927855711422846,0.23446893787575152,0.3316633266533066,0.01002004008016032
C6,0.00989010989010989,0.005494505494505495,0.007692307692307693,0.014285714285714285,0.2681318681318681,0.4043956043956044,0.2824175824175824,0.007692307692307693
FC4,0.0029411764705882353,0.0,0.0029411764705882353,0.008823529411764706,0.3382352941176471,0.2529411764705882,0.3931372549019608,0.000980392156862745
FCz,0.18811881188118812,0.19332985930171964,0.19437206878582594,0.19749869723814487,0.003126628452318916,0.0036477331943720686,0.001563314226159458,0.21834288692027098
