,F3,FC6,FC2,AF7,F5,C6,FC4,FCz
F3,0.24390243902439024,0.21951219512195122,0.16260162601626016,0.18699186991869918,0.0,0.0,0.0,0.18699186991869918
FC6,0.226890756302521,0.2184873949579832,0.16806722689075632,0.19327731092436976,0.0,0.0,0.0,0.19327731092436976
FC2,0.20388349514563106,0.20388349514563106,0.18446601941747573,0.20388349514563106,0.0,0.0,0.0,0.20388349514563106
AF7,0.21008403361344538,0.21008403361344538,0.17647058823529413,0.20168067226890757,0.0,0.0,0.0,0.20168067226890757
F5,0.0,0.0,0.0,0.0,0.5517241379310345,0.0,0.4482758620689655,0.0
C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.5094339622641509,0.0,0.49056603773584906,0.0
FCz,0.21008403361344538,0.21008403361344538,0.17647058823529413,0.20168067226890757,0.0,0.0,0.0,0.20168067226890757
