,F3,FC6,FC2,AF7,F5,C6,FC4,FCz
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.25,0.375,0.0,0.0,0.375
F5,0.0,0.0,0.0,0.16666666666666666,0.4166666666666667,0.0,0.0,0.4166666666666667
C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.1,0.25,0.0,0.0,0.65
