,Fz,F3,FC1,AF7,F1,F5,FC4,FCz
Fz,0.24938271604938272,0.16790123456790124,0.1469135802469136,0.10617283950617284,0.016049382716049384,0.0962962962962963,0.13333333333333333,0.08395061728395062
F3,0.09899569583931134,0.36441893830703015,0.03873744619799139,0.2812051649928264,0.019368723098995694,0.0351506456241033,0.03730272596843615,0.12482065997130559
FC1,0.12361809045226131,0.05226130653266332,0.27738693467336684,0.003015075376884422,0.05125628140703518,0.23316582914572864,0.25728643216080405,0.0020100502512562816
AF7,0.059941520467836254,0.28362573099415206,0.0014619883040935672,0.37719298245614036,0.08552631578947369,0.0,0.0014619883040935672,0.19078947368421054
F1,0.009483667017913594,0.029504741833508957,0.051633298208640675,0.12961011591148577,0.32771338250790305,0.17070600632244468,0.14014752370916755,0.14120126448893572
F5,0.05154639175257732,0.03367697594501718,0.15051546391752577,0.0013745704467353953,0.10721649484536082,0.34776632302405497,0.30790378006872854,0.0
FC4,0.07322033898305084,0.03728813559322034,0.16677966101694916,0.002033898305084746,0.0888135593220339,0.30915254237288137,0.3220338983050847,0.0006779661016949153
FCz,0.06907894736842106,0.19298245614035087,0.0010964912280701754,0.2949561403508772,0.14035087719298245,0.0,0.0010964912280701754,0.30043859649122806
