,Fp1,F7,FC2,AF7,AF3,F1,F2,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.4,0.0,0.0,0.2,0.0,0.4,0.0
FC2,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.09523809523809523,0.7142857142857143,0.0,0.0,0.0,0.19047619047619047
AF3,0.0,0.25,0.0,0.0,0.25,0.0,0.5,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.42857142857142855,0.0
FCz,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.4
