,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.6190476190476191,0.0,0.0,0.0,0.0,0.0,0.23809523809523808,0.14285714285714285
parsopercularis-lh,0.0,0.48148148148148145,0.0,0.0,0.2222222222222222,0.0,0.25925925925925924,0.037037037037037035
parstriangularis-rh,0.0,0.0,0.48214285714285715,0.26785714285714285,0.25,0.0,0.0,0.0
postcentral-rh,0.014285714285714285,0.02857142857142857,0.24285714285714285,0.35714285714285715,0.1,0.14285714285714285,0.0,0.11428571428571428
superiortemporal-lh,0.0,0.07407407407407407,0.25925925925925924,0.1111111111111111,0.46296296296296297,0.0,0.09259259259259259,0.0
superiortemporal-rh,0.0,0.044444444444444446,0.044444444444444446,0.24444444444444444,0.0,0.5111111111111111,0.0,0.15555555555555556
supramarginal-lh,0.17647058823529413,0.11764705882352941,0.0,0.0,0.13725490196078433,0.0,0.5490196078431373,0.0196078431372549
supramarginal-rh,0.23255813953488372,0.06976744186046512,0.0,0.13953488372093023,0.0,0.13953488372093023,0.023255813953488372,0.3953488372093023
