,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.782608695652174,0.0,0.0,0.21739130434782608,0.0,0.0,0.0,0.0
parsopercularis-lh,0.0,0.7,0.0,0.16666666666666666,0.13333333333333333,0.0,0.0,0.0
parstriangularis-rh,0.0,0.0,0.7647058823529411,0.0,0.058823529411764705,0.17647058823529413,0.0,0.0
superiorfrontal-rh,0.15217391304347827,0.13043478260869565,0.0,0.43478260869565216,0.043478260869565216,0.0,0.08695652173913043,0.15217391304347827
superiortemporal-lh,0.0,0.2857142857142857,0.09523809523809523,0.0,0.47619047619047616,0.0,0.047619047619047616,0.09523809523809523
superiortemporal-rh,0.0,0.0,0.3157894736842105,0.0,0.0,0.631578947368421,0.0,0.05263157894736842
supramarginal-lh,0.0,0.0,0.0,0.08695652173913043,0.13043478260869565,0.0,0.6086956521739131,0.17391304347826086
supramarginal-rh,0.0,0.0,0.0,0.23809523809523808,0.09523809523809523,0.09523809523809523,0.19047619047619047,0.38095238095238093
