,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,superiorparietal-lh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-lh,0.4482758620689655,0.0,0.13793103448275862,0.19827586206896552,0.10344827586206896,0.11206896551724138,0.0,0.0
inferiorparietal-rh,0.0,0.5,0.0,0.0,0.0,0.20967741935483872,0.2903225806451613,0.0
parsopercularis-lh,0.0975609756097561,0.0,0.3170731707317073,0.18902439024390244,0.10975609756097561,0.0975609756097561,0.0975609756097561,0.09146341463414634
parstriangularis-rh,0.20689655172413793,0.0,0.25862068965517243,0.3620689655172414,0.0,0.0,0.0,0.1724137931034483
postcentral-lh,0.08695652173913043,0.0,0.12318840579710146,0.0,0.32608695652173914,0.2753623188405797,0.11594202898550725,0.07246376811594203
superiorparietal-lh,0.06349206349206349,0.07936507936507936,0.08994708994708994,0.0,0.19576719576719576,0.328042328042328,0.164021164021164,0.07936507936507936
superiortemporal-lh,0.0,0.16129032258064516,0.13709677419354838,0.0,0.13709677419354838,0.23387096774193547,0.33064516129032256,0.0
supramarginal-lh,0.0,0.0,0.14736842105263157,0.2,0.08421052631578947,0.1368421052631579,0.0,0.43157894736842106
