,caudalmiddlefrontal-rh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.38392857142857145,0.0,0.0,0.17857142857142858,0.11607142857142858,0.05357142857142857,0.0,0.26785714285714285
parstriangularis-rh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
rostralmiddlefrontal-lh,0.0,0.0,0.359375,0.265625,0.375,0.0,0.0,0.0
rostralmiddlefrontal-rh,0.1640625,0.0,0.1328125,0.2890625,0.2421875,0.046875,0.0,0.125
superiorparietal-lh,0.10687022900763359,0.0,0.183206106870229,0.2366412213740458,0.32061068702290074,0.04580152671755725,0.0,0.10687022900763359
superiortemporal-lh,0.06976744186046512,0.0,0.0,0.06976744186046512,0.06976744186046512,0.3372093023255814,0.22093023255813954,0.23255813953488372
superiortemporal-rh,0.0,0.0,0.0,0.0,0.0,0.23943661971830985,0.6197183098591549,0.14084507042253522
supramarginal-rh,0.21428571428571427,0.0,0.0,0.11428571428571428,0.08571428571428572,0.14285714285714285,0.07142857142857142,0.37142857142857144
