,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.21428571428571427,0.21428571428571427,0.22727272727272727,0.0,0.11688311688311688,0.11688311688311688,0.11038961038961038,0.0
caudalmiddlefrontal-rh,0.15841584158415842,0.22772277227722773,0.22277227722772278,0.0594059405940594,0.1188118811881188,0.07920792079207921,0.07425742574257425,0.0594059405940594
inferiorparietal-rh,0.16113744075829384,0.2132701421800948,0.24644549763033174,0.037914691943127965,0.12796208530805686,0.0947867298578199,0.08056872037914692,0.037914691943127965
parstriangularis-rh,0.0,0.1643835616438356,0.1095890410958904,0.3287671232876712,0.1095890410958904,0.0,0.0,0.2876712328767123
rostralmiddlefrontal-lh,0.11392405063291139,0.1518987341772152,0.17088607594936708,0.05063291139240506,0.189873417721519,0.1518987341772152,0.12025316455696203,0.05063291139240506
rostralmiddlefrontal-rh,0.15,0.13333333333333333,0.16666666666666666,0.0,0.19166666666666668,0.2,0.15833333333333333,0.0
superiortemporal-lh,0.13846153846153847,0.12307692307692308,0.14615384615384616,0.0,0.14615384615384616,0.14615384615384616,0.3,0.0
superiortemporal-rh,0.0,0.12903225806451613,0.08602150537634409,0.23655913978494625,0.08602150537634409,0.0,0.0,0.46236559139784944
