,frontalpole-lh,frontalpole-rh,inferiorparietal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
frontalpole-lh,0.1625,0.025,0.0875,0.0375,0.175,0.1625,0.175,0.175
frontalpole-rh,0.15,0.1,0.0,0.15,0.15,0.15,0.15,0.15
inferiorparietal-rh,0.04854368932038835,0.0,0.33980582524271846,0.0,0.1553398058252427,0.04854368932038835,0.2815533980582524,0.1262135922330097
medialorbitofrontal-lh,0.16,0.08,0.0,0.12,0.16,0.16,0.16,0.16
medialorbitofrontal-rh,0.1092436974789916,0.01680672268907563,0.15126050420168066,0.025210084033613446,0.20168067226890757,0.1092436974789916,0.21008403361344538,0.17647058823529413
rostralanteriorcingulate-lh,0.1643835616438356,0.0136986301369863,0.0958904109589041,0.0273972602739726,0.1780821917808219,0.1643835616438356,0.1780821917808219,0.1780821917808219
rostralanteriorcingulate-rh,0.08759124087591241,0.0072992700729927005,0.22627737226277372,0.014598540145985401,0.1678832116788321,0.08759124087591241,0.26277372262773724,0.145985401459854
rostralmiddlefrontal-rh,0.11711711711711711,0.018018018018018018,0.13513513513513514,0.02702702702702703,0.1981981981981982,0.11711711711711711,0.1981981981981982,0.1891891891891892
