,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-lh,rostralanteriorcingulate-lh,temporalpole-rh
frontalpole-lh,0.3562152133580705,0.07977736549165121,0.13358070500927643,0.10760667903525047,0.055658627087198514,0.10204081632653061,0.137291280148423,0.027829313543599257
frontalpole-rh,0.08533916849015317,0.3785557986870897,0.06345733041575492,0.08533916849015317,0.19912472647702406,0.0,0.18818380743982493,0.0
lateralorbitofrontal-lh,0.13692946058091288,0.06431535269709543,0.3651452282157676,0.05186721991701245,0.04979253112033195,0.22406639004149378,0.1078838174273859,0.0
medialorbitofrontal-lh,0.16816816816816818,0.13513513513513514,0.08108108108108109,0.30930930930930933,0.08108108108108109,0.0,0.22522522522522523,0.0
medialorbitofrontal-rh,0.06842105263157895,0.23421052631578948,0.05789473684210526,0.060526315789473685,0.39210526315789473,0.0,0.1868421052631579,0.0
parsorbitalis-lh,0.15,0.0,0.3264705882352941,0.0,0.0,0.5235294117647059,0.0,0.0
rostralanteriorcingulate-lh,0.1267123287671233,0.16095890410958905,0.08561643835616438,0.1284246575342466,0.13184931506849315,0.0,0.3664383561643836,0.0
temporalpole-rh,0.07423580786026202,0.0,0.0,0.0,0.0,0.008733624454148471,0.0,0.9170305676855895
