,frontalpole-lh,frontalpole-rh,inferiorparietal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
frontalpole-lh,0.23220973782771537,0.13108614232209737,0.026217228464419477,0.13857677902621723,0.10112359550561797,0.13857677902621723,0.08239700374531835,0.149812734082397
frontalpole-rh,0.14942528735632185,0.2950191570881226,0.0,0.2681992337164751,0.04597701149425287,0.12643678160919541,0.011494252873563218,0.10344827586206896
inferiorparietal-rh,0.04854368932038835,0.0,0.33980582524271846,0.0,0.1553398058252427,0.04854368932038835,0.2815533980582524,0.1262135922330097
medialorbitofrontal-lh,0.15355805243445692,0.2546816479400749,0.0,0.2808988764044944,0.052434456928838954,0.1348314606741573,0.0149812734082397,0.10861423220973783
medialorbitofrontal-rh,0.1036036036036036,0.04054054054054054,0.08108108108108109,0.04504504504504504,0.3108108108108108,0.15315315315315314,0.11261261261261261,0.15315315315315314
rostralanteriorcingulate-lh,0.1328125,0.10546875,0.02734375,0.1171875,0.1484375,0.2890625,0.05078125,0.12890625
rostralanteriorcingulate-rh,0.10404624277456648,0.005780346820809248,0.1791907514450867,0.011560693641618497,0.1329479768786127,0.06936416184971098,0.3815028901734104,0.11560693641618497
rostralmiddlefrontal-rh,0.15637860082304528,0.09465020576131687,0.06172839506172839,0.102880658436214,0.15637860082304528,0.13580246913580246,0.09053497942386832,0.20164609053497942
