,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,paracentral-lh,paracentral-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
frontalpole-rh,0.2509505703422053,0.22433460076045628,0.24334600760456274,0.0,0.0,0.053231939163498096,0.1444866920152091,0.08365019011406843
lateralorbitofrontal-rh,0.21631205673758866,0.2765957446808511,0.23049645390070922,0.0,0.0,0.07092198581560284,0.14184397163120568,0.06382978723404255
medialorbitofrontal-rh,0.21352313167259787,0.2206405693950178,0.2491103202846975,0.0,0.0,0.0498220640569395,0.1708185053380783,0.09608540925266904
paracentral-lh,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
paracentral-rh,0.0,0.0,0.0,0.4716981132075472,0.5283018867924528,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.18181818181818182,0.24242424242424243,0.16161616161616163,0.0,0.0,0.36363636363636365,0.0,0.050505050505050504
rostralanteriorcingulate-rh,0.15763546798029557,0.17733990147783252,0.20689655172413793,0.0,0.0,0.0,0.3399014778325123,0.11822660098522167
rostralmiddlefrontal-rh,0.1487603305785124,0.12396694214876033,0.19834710743801653,0.0,0.0,0.024793388429752067,0.19834710743801653,0.30578512396694213
