,P7,O1,Oz,T8,Fp2,F1,PO7,PO3
P7,0.31952965235173825,0.0270961145194274,0.08895705521472393,0.007157464212678937,0.08946830265848671,0.13803680981595093,0.1273006134969325,0.20245398773006135
O1,0.0255,0.379,0.301,0.0,0.1365,0.128,0.0,0.03
Oz,0.06231884057971015,0.21666666666666667,0.3141304347826087,0.005072463768115942,0.14021739130434782,0.1681159420289855,0.02826086956521739,0.06521739130434782
T8,0.056910569105691054,0.0,0.056910569105691054,0.6138211382113821,0.056910569105691054,0.056910569105691054,0.15853658536585366,0.0
Fp2,0.08167053364269142,0.12389791183294664,0.1740139211136891,0.0064965197215777265,0.3174013921113689,0.17308584686774942,0.05661252900232019,0.06682134570765662
F1,0.1032233307751343,0.09708365310821182,0.17613200306983884,0.005372217958557176,0.1427475057559478,0.31696085955487335,0.04029163468917882,0.11818879508825787
PO7,0.19341894060995185,0.0,0.05778491171749599,0.03130016051364366,0.09069020866773676,0.08105939004815409,0.413322632423756,0.13242375601926162
PO3,0.20010055304172952,0.02865761689291101,0.08697838109602815,0.0,0.07139265962795374,0.15284062342885874,0.08446455505279035,0.3755656108597285
