,Fp1,T7,O1,T8,Fp2,F1,PO7,AF4
Fp1,0.38,0.0,0.0,0.0,0.38,0.0,0.24,0.0
T7,0.0,0.32682926829268294,0.17560975609756097,0.0,0.0,0.32682926829268294,0.0,0.17073170731707318
O1,0.0,0.24113475177304963,0.2695035460992908,0.0,0.0,0.2765957446808511,0.0,0.2127659574468085
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3305084745762712,0.0,0.0,0.0,0.4661016949152542,0.0,0.2033898305084746,0.0
F1,0.0,0.27310924369747897,0.1638655462184874,0.0,0.0,0.41596638655462187,0.0,0.14705882352941177
PO7,0.3142857142857143,0.0,0.0,0.0,0.3142857142857143,0.0,0.37142857142857144,0.0
AF4,0.0,0.25735294117647056,0.23529411764705882,0.0,0.0,0.25735294117647056,0.0,0.25
