,P7,O1,Oz,T8,Fp2,F1,PO7,PO3
P7,0.36792452830188677,0.0,0.0,0.0,0.0,0.2830188679245283,0.0,0.3490566037735849
O1,0.0,0.4878048780487805,0.5121951219512195,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.43956043956043955,0.5604395604395604,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.33707865168539325,0.0,0.0,0.0,0.0,0.3258426966292135,0.0,0.33707865168539325
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.3592233009708738,0.0,0.0,0.0,0.0,0.2912621359223301,0.0,0.34951456310679613
