,FT9,FC1,T7,O1,F1,TP7,PO3,AF8
FT9,0.5069444444444444,0.0,0.0763888888888889,0.0,0.0,0.05555555555555555,0.3611111111111111,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.11688311688311688,0.0,0.36363636363636365,0.14285714285714285,0.0,0.0,0.16883116883116883,0.2077922077922078
O1,0.0,0.0,0.046153846153846156,0.5076923076923077,0.0,0.11794871794871795,0.0,0.3282051282051282
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.125,0.0,0.0,0.2625,0.0,0.3875,0.05,0.175
PO3,0.4166666666666667,0.0,0.125,0.0,0.0,0.016666666666666666,0.44166666666666665,0.0
AF8,0.0,0.0,0.07344632768361582,0.3954802259887006,0.0,0.0903954802259887,0.0,0.4406779661016949
