,Fp1,T7,O1,T8,Fp2,F1,PO7,AF4
Fp1,0.39285714285714285,0.14285714285714285,0.40476190476190477,0.0,0.0,0.05952380952380952,0.0,0.0
T7,0.23333333333333334,0.3,0.2833333333333333,0.0,0.0,0.18333333333333332,0.0,0.0
O1,0.3434343434343434,0.15151515151515152,0.42424242424242425,0.0,0.0,0.08080808080808081,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.175,0.3,0.25,0.0,0.0,0.275,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
