,FC1,Oz,CP6,FT10,AF7,CPz,FT8,AF4
FC1,0.3446327683615819,0.0,0.2711864406779661,0.06779661016949153,0.0,0.0,0.3163841807909605,0.0
Oz,0.0,0.2631578947368421,0.03508771929824561,0.15789473684210525,0.2631578947368421,0.0,0.0,0.2807017543859649
CP6,0.30057803468208094,0.0,0.3236994219653179,0.10404624277456648,0.0,0.0,0.2658959537572254,0.005780346820809248
FT10,0.15217391304347827,0.07608695652173914,0.21739130434782608,0.2717391304347826,0.07608695652173914,0.0,0.11956521739130435,0.08695652173913043
AF7,0.0,0.1415929203539823,0.017699115044247787,0.07964601769911504,0.37168141592920356,0.0,0.0,0.3893805309734513
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.33962264150943394,0.0,0.2641509433962264,0.05660377358490566,0.0,0.0,0.33962264150943394,0.0
AF4,0.0,0.13559322033898305,0.025423728813559324,0.0847457627118644,0.3644067796610169,0.0,0.0,0.3898305084745763
