,FT9,P7,CP6,FT10,AF3,CPz,F6,AF8
FT9,0.9523809523809523,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0
P7,0.0,0.4186046511627907,0.046511627906976744,0.09302325581395349,0.1744186046511628,0.16279069767441862,0.0,0.10465116279069768
CP6,0.0,0.20833333333333334,0.16666666666666666,0.20833333333333334,0.20833333333333334,0.0,0.0,0.20833333333333334
FT10,0.0,0.21951219512195122,0.0975609756097561,0.1951219512195122,0.21951219512195122,0.04878048780487805,0.0,0.21951219512195122
AF3,0.0,0.2727272727272727,0.06060606060606061,0.12121212121212122,0.3484848484848485,0.06060606060606061,0.0,0.13636363636363635
CPz,0.08571428571428572,0.34285714285714286,0.0,0.0,0.05714285714285714,0.4857142857142857,0.0,0.02857142857142857
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.22727272727272727,0.09090909090909091,0.18181818181818182,0.22727272727272727,0.06818181818181818,0.0,0.20454545454545456
