,F7,FT9,TP9,F4,AF7,CPz,AF8,AF4
F7,0.6,0.04,0.0,0.0,0.12,0.12,0.0,0.12
FT9,0.08333333333333333,0.5277777777777778,0.027777777777777776,0.3333333333333333,0.0,0.0,0.027777777777777776,0.0
TP9,0.0,0.046875,0.328125,0.296875,0.0,0.0,0.328125,0.0
F4,0.0,0.18421052631578946,0.2236842105263158,0.3684210526315789,0.0,0.0,0.2236842105263158,0.0
AF7,0.125,0.0,0.0,0.0,0.25,0.3125,0.0,0.3125
CPz,0.11764705882352941,0.0,0.0,0.0,0.23529411764705882,0.29411764705882354,0.0,0.35294117647058826
AF8,0.0,0.046875,0.328125,0.296875,0.0,0.0,0.328125,0.0
AF4,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222,0.2777777777777778,0.0,0.3888888888888889
