,FC1,Oz,CP6,FT10,AF7,CPz,FT8,AF4
FC1,0.35537190082644626,0.0156589821661592,0.08481948673336233,0.033927794693344934,0.07698999565028274,0.16224445411048283,0.20139190952588082,0.06959547629404089
Oz,0.027288732394366196,0.3785211267605634,0.09154929577464789,0.21654929577464788,0.07394366197183098,0.03961267605633803,0.09330985915492958,0.07922535211267606
CP6,0.12020033388981637,0.05286588759042849,0.3116304952698943,0.12520868113522537,0.10740122426266,0.07568169170840289,0.07846410684474124,0.1285475792988314
FT10,0.05284974093264249,0.11813471502590674,0.12331606217616581,0.43316062176165804,0.08082901554404145,0.047150259067357515,0.07512953367875648,0.0694300518134715
AF7,0.08968609865470852,0.04434479322371699,0.09616342800199303,0.07972097658196313,0.3034379671150972,0.11609367214748381,0.025411061285500747,0.24514200298953662
CPz,0.20999438517686692,0.024705221785513758,0.06962380685008422,0.043795620437956206,0.13026389668725435,0.3076923076923077,0.10612015721504772,0.10780460415496912
FT8,0.23809523809523808,0.0599250936329588,0.07169609416800428,0.07758159443552702,0.025682182985553772,0.10165864098448368,0.3895131086142322,0.03584804708400214
AF4,0.08505154639175258,0.04639175257731959,0.1190721649484536,0.06855670103092784,0.2551546391752577,0.1,0.03762886597938144,0.2881443298969072
